ID_Venda,ID_Cliente,ID_Produto,Data,Quantidade,Canal,Valor_Total,ID_CAMPANHA
17057,904,88,2023-09-08 00:00:00,3,Loja Física,741.39,5
17058,316,39,2023-01-22 00:00:00,4,Online,18857.16,3
17059,497,62,2022-08-10 00:00:00,3,Loja Física,8178.24,17
17060,808,48,2022-12-23 00:00:00,2,Online,6073.16,3
17061,721,6,2022-08-03 00:00:00,1,Online,3156.34,17
17062,345,74,2024-09-02 00:00:00,1,Loja Física,2174.34,20
17063,958,42,2022-07-15 00:00:00,3,Loja Física,10455.99,8
17064,553,58,2024-09-22 00:00:00,2,Online,7056.46,20
17065,908,43,2023-11-27 00:00:00,2,Online,7031.94,18
17066,989,10,2023-08-14 00:00:00,4,Online,12542.72,14
17067,473,89,2024-09-05 00:00:00,3,Online,13491.27,20
17068,115,78,2022-01-15 00:00:00,4,Online,17705.12,12
17069,100,39,2023-01-15 00:00:00,1,Online,4714.29,3
17070,885,13,2024-04-13 00:00:00,1,Loja Física,4335.72,9
17071,438,75,2023-01-08 00:00:00,2,Loja Física,1028.74,3
17072,345,39,2022-01-17 00:00:00,4,Loja Física,18857.16,12
17073,349,11,2022-11-06 00:00:00,2,Loja Física,5721.28,11
17074,139,16,2024-07-07 00:00:00,3,Online,14862.99,4
17075,828,33,2022-11-11 00:00:00,2,Online,6012.96,11
17076,324,60,2023-05-30 00:00:00,1,Loja Física,4033.77,7
17077,846,96,2024-04-18 00:00:00,1,Loja Física,428.38,9
17078,302,59,2024-06-07 00:00:00,2,Loja Física,8413.92,4
17079,294,74,2022-05-08 00:00:00,3,Loja Física,6523.02,2
17080,957,51,2023-12-18 00:00:00,4,Loja Física,9321.36,18
17081,529,15,2023-05-27 00:00:00,1,Online,2946.66,7
17082,834,80,2023-10-27 00:00:00,1,Online,1135.04,5
17083,968,43,2023-04-12 00:00:00,3,Loja Física,10547.91,19
17084,292,27,2023-02-28 00:00:00,2,Loja Física,2274.04,19
17085,74,56,2023-02-25 00:00:00,1,Loja Física,3917.6,19
17086,775,60,2022-12-27 00:00:00,1,Loja Física,4033.77,3
17087,484,96,2022-12-27 00:00:00,3,Loja Física,1285.14,3
17088,16,70,2024-04-28 00:00:00,2,Loja Física,6009.84,9
17089,526,47,2023-07-10 00:00:00,3,Loja Física,9648.33,14
17090,336,8,2023-03-13 00:00:00,3,Loja Física,872.4,19
17091,793,63,2023-06-20 00:00:00,2,Online,4987.26,7
17092,873,89,2024-09-24 00:00:00,1,Loja Física,4497.09,20
17093,516,7,2024-02-23 00:00:00,4,Loja Física,15341.12,16
17094,925,81,2022-12-10 00:00:00,4,Loja Física,17314.72,3
17095,127,94,2022-04-27 00:00:00,4,Online,1622.92,2
17096,824,2,2024-08-06 00:00:00,3,Loja Física,9918.84,4
17097,518,17,2022-06-30 00:00:00,1,Online,3807.98,8
17098,129,4,2023-04-15 00:00:00,1,Loja Física,170.47,19
17099,511,26,2023-03-15 00:00:00,1,Online,2685.62,19
17100,423,78,2023-01-18 00:00:00,1,Online,4426.28,3
17101,385,72,2022-07-01 00:00:00,3,Loja Física,1064.25,8
17102,883,69,2023-07-21 00:00:00,4,Loja Física,11830.52,14
17103,232,5,2023-09-02 00:00:00,4,Loja Física,15381.32,14
17104,959,5,2022-06-16 00:00:00,2,Online,7690.66,8
17105,825,91,2023-07-10 00:00:00,1,Online,48695.7,14
17106,195,69,2023-03-23 00:00:00,4,Loja Física,11830.52,19
17107,65,3,2023-01-26 00:00:00,4,Online,4947.56,3
17108,833,38,2022-10-19 00:00:00,1,Loja Física,1928.3,11
17109,615,94,2024-05-15 00:00:00,1,Online,405.73,9
17110,277,1,2023-11-07 00:00:00,4,Loja Física,6530.44,5
17111,670,8,2023-12-07 00:00:00,2,Loja Física,581.6,18
17112,224,13,2023-11-28 00:00:00,1,Online,4335.72,18
17113,801,84,2023-03-24 00:00:00,4,Online,14853.56,19
17114,944,70,2023-10-12 00:00:00,2,Online,6009.84,5
17115,278,50,2022-10-18 00:00:00,3,Online,10665.54,11
17116,990,8,2023-12-20 00:00:00,2,Online,5816,18
17117,694,30,2023-09-28 00:00:00,1,Loja Física,3282.59,5
17118,366,40,2024-08-18 00:00:00,3,Loja Física,2760.15,20
17119,516,79,2024-08-05 00:00:00,2,Online,6658.64,4
17120,215,74,2024-07-16 00:00:00,4,Online,8697.36,4
17121,439,33,2024-05-27 00:00:00,1,Online,3006.48,9
17122,428,73,2022-04-12 00:00:00,3,Loja Física,766.62,2
17123,729,52,2022-03-31 00:00:00,4,Loja Física,13488.12,2
17124,396,33,2024-04-05 00:00:00,3,Loja Física,9019.44,9
17125,209,73,2024-05-07 00:00:00,2,Loja Física,511.08,9
17126,501,78,2022-04-17 00:00:00,4,Loja Física,17705.12,2
17127,463,96,2022-04-02 00:00:00,1,Loja Física,428.38,2
17128,586,37,2023-10-28 00:00:00,4,Loja Física,13679.6,5
17129,227,70,2022-01-17 00:00:00,2,Online,6009.84,12
17130,375,69,2023-09-24 00:00:00,3,Loja Física,8872.89,5
17131,500,4,2024-08-12 00:00:00,4,Loja Física,681.88,20
17132,948,60,2023-02-26 00:00:00,3,Loja Física,12101.31,19
17133,93,80,2022-04-17 00:00:00,1,Loja Física,1135.04,2
17134,460,74,2023-05-24 00:00:00,4,Online,8697.36,7
17135,577,31,2024-02-07 00:00:00,3,Online,12124.89,16
17136,321,95,2024-02-09 00:00:00,1,Online,1742.87,16
17137,10,14,2023-10-01 00:00:00,2,Online,5951.98,5
17138,914,77,2024-08-07 00:00:00,4,Loja Física,17667.08,4
17139,303,60,2023-07-12 00:00:00,4,Online,16135.08,14
17140,322,68,2022-04-13 00:00:00,4,Loja Física,18457.64,2
17141,817,26,2023-10-11 00:00:00,3,Online,8056.86,5
17142,456,24,2023-03-31 00:00:00,3,Online,13958.34,19
17143,278,56,2023-05-31 00:00:00,1,Online,3917.6,7
17144,598,9,2023-08-19 00:00:00,4,Loja Física,16807.56,14
17145,538,35,2024-04-05 00:00:00,1,Online,2328.35,9
17146,730,79,2022-02-03 00:00:00,4,Online,13317.28,12
17147,393,24,2023-11-15 00:00:00,2,Online,9305.56,18
17148,917,31,2022-10-24 00:00:00,4,Loja Física,16166.52,11
17149,95,83,2024-05-22 00:00:00,1,Loja Física,1063.6,9
17150,756,66,2023-03-07 00:00:00,3,Loja Física,8717.34,19
17151,959,66,2022-08-05 00:00:00,2,Loja Física,5811.56,17
17152,107,41,2022-08-17 00:00:00,2,Loja Física,5103.52,17
17153,390,36,2024-03-06 00:00:00,4,Online,13625.8,16
17154,760,34,2023-04-11 00:00:00,2,Loja Física,722.82,19
17155,526,39,2023-07-19 00:00:00,1,Online,4714.29,14
17156,673,83,2023-01-26 00:00:00,1,Loja Física,1063.6,3
17157,71,23,2022-04-28 00:00:00,4,Online,18592.36,2
17158,664,80,2022-07-20 00:00:00,3,Loja Física,3405.12,8
17159,969,44,2024-05-26 00:00:00,2,Online,6556.66,9
17160,587,70,2023-04-26 00:00:00,2,Loja Física,6009.84,7
17161,376,58,2024-08-31 00:00:00,4,Loja Física,14112.92,20
17162,727,59,2022-05-08 00:00:00,2,Loja Física,8413.92,2
17163,368,26,2022-12-26 00:00:00,3,Online,8056.86,3
17164,51,22,2024-09-17 00:00:00,4,Loja Física,12098.28,20
17165,898,88,2024-03-23 00:00:00,1,Online,247.13,16
17166,143,40,2024-07-24 00:00:00,2,Online,1840.1,4
17167,419,85,2023-04-21 00:00:00,4,Loja Física,6015.8,19
17168,548,94,2023-02-27 00:00:00,1,Online,405.73,19
17169,500,11,2024-07-18 00:00:00,1,Loja Física,2860.64,4
17170,886,9,2024-04-20 00:00:00,1,Online,4201.89,9
17171,988,12,2023-10-23 00:00:00,4,Loja Física,12642.44,5
17172,167,26,2023-12-22 00:00:00,4,Online,10742.48,18
17173,748,38,2024-03-14 00:00:00,1,Online,1928.3,16
17174,260,3,2024-01-29 00:00:00,1,Loja Física,1236.89,16
17175,192,97,2023-02-10 00:00:00,4,Loja Física,19516.72,3
17176,202,15,2022-01-08 00:00:00,4,Online,11786.64,12
17177,774,47,2024-08-20 00:00:00,3,Online,9648.33,20
17178,185,5,2023-01-19 00:00:00,1,Loja Física,3845.33,3
17179,158,54,2024-03-11 00:00:00,2,Online,1863.34,16
17180,758,24,2022-08-18 00:00:00,2,Online,9305.56,17
17181,622,11,2023-06-04 00:00:00,4,Online,11442.56,7
17182,99,33,2022-10-18 00:00:00,2,Online,6012.96,11
17183,241,87,2022-10-02 00:00:00,4,Online,19945.88,11
17184,491,74,2024-06-19 00:00:00,3,Loja Física,6523.02,4
17185,202,57,2023-11-06 00:00:00,4,Online,12350.08,5
17186,634,52,2022-09-28 00:00:00,1,Loja Física,3372.03,17
17187,509,64,2022-11-11 00:00:00,4,Online,8277,11
17188,629,43,2024-05-08 00:00:00,2,Loja Física,7031.94,9
17189,96,92,2024-07-13 00:00:00,2,Loja Física,4757.1,4
17190,746,81,2024-03-25 00:00:00,2,Loja Física,8657.36,16
17191,490,44,2024-07-20 00:00:00,1,Online,3278.33,4
17192,579,90,2023-03-01 00:00:00,4,Online,12603.56,19
17193,888,89,2023-11-21 00:00:00,4,Loja Física,17988.36,18
17194,218,36,2022-09-05 00:00:00,2,Online,6812.9,17
17195,527,12,2022-01-05 00:00:00,1,Loja Física,3160.61,12
17196,273,56,2024-07-10 00:00:00,2,Loja Física,7835.2,4
17197,219,3,2024-07-19 00:00:00,2,Online,2473.78,4
17198,786,50,2023-03-01 00:00:00,1,Online,3555.18,19
17199,883,29,2022-02-03 00:00:00,2,Online,9814.96,12
17200,659,88,2022-01-16 00:00:00,3,Online,741.39,12
17201,332,83,2022-01-27 00:00:00,1,Loja Física,1063.6,12
17202,856,77,2022-06-07 00:00:00,2,Loja Física,8833.54,8
17203,453,16,2024-03-20 00:00:00,4,Online,19817.32,16
17204,152,40,2023-01-19 00:00:00,3,Loja Física,2760.15,3
17205,347,27,2024-05-10 00:00:00,4,Online,4548.08,9
17206,816,70,2024-04-16 00:00:00,4,Loja Física,12019.68,9
17207,414,42,2023-06-16 00:00:00,3,Online,10455.99,7
17208,527,57,2024-04-19 00:00:00,1,Online,3087.52,9
17209,431,10,2024-01-30 00:00:00,2,Loja Física,6271.36,16
17210,379,38,2023-09-07 00:00:00,4,Online,7713.2,5
17211,998,8,2022-11-22 00:00:00,4,Loja Física,1163.2,11
17212,895,18,2022-12-10 00:00:00,4,Loja Física,9068.96,3
17213,428,96,2022-06-24 00:00:00,1,Loja Física,428.38,8
17214,866,17,2024-09-09 00:00:00,4,Online,15231.92,20
17215,923,58,2023-08-09 00:00:00,4,Loja Física,14112.92,14
17216,84,66,2023-03-17 00:00:00,4,Loja Física,11623.12,19
17217,192,44,2022-09-05 00:00:00,3,Online,9834.99,17
17218,41,84,2023-07-24 00:00:00,3,Online,11140.17,14
17219,864,74,2024-09-23 00:00:00,4,Online,8697.36,20
17220,836,9,2023-02-05 00:00:00,1,Loja Física,4201.89,3
17221,773,48,2022-07-17 00:00:00,1,Loja Física,3036.58,8
17222,309,39,2023-09-24 00:00:00,2,Loja Física,9428.58,5
17223,378,89,2023-10-22 00:00:00,3,Online,13491.27,5
17224,136,89,2023-02-07 00:00:00,1,Online,4497.09,3
17225,790,88,2024-04-28 00:00:00,4,Loja Física,988.52,9
17226,106,6,2022-02-22 00:00:00,3,Online,9469.02,12
17227,519,30,2024-03-31 00:00:00,1,Loja Física,3282.59,9
17228,918,74,2024-08-12 00:00:00,2,Online,4348.68,20
17229,814,95,2023-08-15 00:00:00,4,Online,6971.48,14
17230,542,18,2023-03-16 00:00:00,3,Online,6801.72,19
17231,126,43,2022-05-12 00:00:00,2,Online,7031.94,2
17232,357,33,2024-08-19 00:00:00,2,Loja Física,6012.96,20
17233,400,53,2023-10-14 00:00:00,3,Loja Física,12609.3,5
17234,79,56,2023-02-04 00:00:00,1,Loja Física,3917.6,3
17235,389,19,2024-09-27 00:00:00,4,Loja Física,14265,20
17236,579,87,2024-01-16 00:00:00,2,Loja Física,9972.94,18
17237,535,69,2022-06-27 00:00:00,2,Online,5915.26,8
17238,701,26,2023-02-17 00:00:00,3,Online,8056.86,19
17239,74,29,2024-07-14 00:00:00,3,Online,14722.44,4
17240,5,24,2022-11-22 00:00:00,3,Online,13958.34,11
17241,919,6,2023-06-14 00:00:00,2,Loja Física,6312.68,7
17242,463,54,2022-06-12 00:00:00,1,Loja Física,931.67,8
17243,82,39,2023-03-24 00:00:00,1,Online,4714.29,19
17244,537,4,2022-08-25 00:00:00,4,Loja Física,681.88,17
17245,776,58,2022-04-12 00:00:00,3,Loja Física,10584.69,2
17246,991,48,2023-12-29 00:00:00,4,Loja Física,12146.32,18
17247,405,60,2024-03-31 00:00:00,2,Online,8067.54,9
17248,514,26,2022-05-10 00:00:00,2,Loja Física,5371.24,2
17249,278,79,2023-06-01 00:00:00,2,Online,6658.64,7
17250,840,77,2022-05-02 00:00:00,4,Loja Física,17667.08,2
17251,855,40,2023-10-09 00:00:00,3,Online,2760.15,5
17252,224,86,2023-08-14 00:00:00,4,Online,16131.76,14
17253,584,77,2024-03-14 00:00:00,4,Online,17667.08,16
17254,68,56,2023-02-06 00:00:00,2,Online,7835.2,3
17255,320,39,2024-05-13 00:00:00,2,Online,9428.58,9
17256,606,81,2024-02-20 00:00:00,1,Loja Física,4328.68,16
17257,19,39,2023-10-05 00:00:00,3,Online,14142.87,5
17258,640,48,2024-07-27 00:00:00,3,Loja Física,9109.74,4
17259,343,25,2022-09-24 00:00:00,3,Loja Física,5326.02,17
17260,594,34,2024-05-07 00:00:00,4,Online,1445.64,9
17261,766,21,2023-07-21 00:00:00,2,Loja Física,2442.98,14
17262,949,25,2022-06-12 00:00:00,2,Loja Física,3550.68,8
17263,733,89,2024-08-29 00:00:00,1,Loja Física,4497.09,20
17264,343,22,2022-11-27 00:00:00,4,Online,12098.28,11
17265,97,23,2022-07-28 00:00:00,3,Loja Física,13944.27,17
17266,52,25,2022-04-06 00:00:00,4,Loja Física,7101.36,2
17267,175,78,2022-04-06 00:00:00,2,Online,8852.56,2
17268,338,78,2022-01-27 00:00:00,1,Online,4426.28,12
17269,694,26,2023-03-24 00:00:00,4,Loja Física,10742.48,19
17270,940,30,2022-01-12 00:00:00,2,Loja Física,6565.18,12
17271,353,90,2023-10-06 00:00:00,4,Loja Física,12603.56,5
17272,391,38,2024-02-28 00:00:00,2,Loja Física,3856.6,16
17273,115,86,2023-08-31 00:00:00,4,Loja Física,16131.76,14
17274,348,34,2022-06-06 00:00:00,3,Online,1084.23,8
17275,1,89,2022-01-29 00:00:00,4,Online,17988.36,12
17276,63,77,2023-09-25 00:00:00,4,Loja Física,17667.08,5
17277,760,93,2023-12-26 00:00:00,3,Loja Física,12756.6,18
17278,743,73,2023-07-11 00:00:00,4,Loja Física,1022.16,14
17279,226,15,2024-07-31 00:00:00,2,Loja Física,5893.32,4
17280,423,95,2024-09-22 00:00:00,2,Online,3485.74,20
17281,19,44,2022-03-22 00:00:00,2,Online,6556.66,2
17282,31,91,2023-08-09 00:00:00,2,Loja Física,9739.14,14
17283,845,95,2023-01-27 00:00:00,2,Loja Física,3485.74,3
17284,633,10,2022-01-26 00:00:00,3,Online,9407.04,12
17285,24,37,2024-01-31 00:00:00,3,Online,10259.7,16
17286,837,7,2024-01-22 00:00:00,4,Online,15341.12,16
17287,983,32,2022-05-14 00:00:00,2,Loja Física,7207.98,2
17288,211,11,2023-04-10 00:00:00,4,Loja Física,11442.56,19
17289,961,48,2023-10-12 00:00:00,2,Loja Física,6073.16,5
17290,161,92,2023-10-09 00:00:00,4,Online,9514.2,5
17291,255,68,2024-03-07 00:00:00,3,Loja Física,13843.23,16
17292,571,48,2023-01-02 00:00:00,2,Online,6073.16,3
17293,114,45,2022-07-11 00:00:00,3,Online,4346.73,8
17294,504,95,2022-09-03 00:00:00,4,Loja Física,6971.48,17
17295,929,93,2023-10-31 00:00:00,3,Online,12756.6,5
17296,672,33,2024-07-08 00:00:00,3,Online,9019.44,4
17297,955,4,2022-08-16 00:00:00,3,Loja Física,511.41,17
17298,220,47,2022-11-01 00:00:00,1,Loja Física,3216.11,11
17299,357,90,2022-07-18 00:00:00,4,Online,12603.56,8
17300,169,53,2023-07-03 00:00:00,4,Loja Física,16812.4,14
17301,524,31,2024-05-10 00:00:00,2,Online,8083.26,9
17302,969,31,2022-09-09 00:00:00,2,Online,8083.26,17
17303,242,27,2024-01-14 00:00:00,2,Loja Física,2274.04,18
17304,375,89,2024-03-09 00:00:00,3,Online,13491.27,16
17305,139,48,2024-04-06 00:00:00,4,Online,12146.32,9
17306,97,36,2024-03-15 00:00:00,3,Online,10219.35,16
17307,147,49,2023-01-23 00:00:00,4,Online,3915.36,3
17308,182,31,2024-02-28 00:00:00,3,Loja Física,12124.89,16
17309,57,44,2022-09-24 00:00:00,2,Online,6556.66,17
17310,42,59,2023-11-07 00:00:00,3,Loja Física,12620.88,5
17311,866,23,2022-02-22 00:00:00,1,Online,4648.09,12
17312,711,99,2022-10-09 00:00:00,2,Loja Física,8554.96,11
17313,543,68,2022-03-26 00:00:00,1,Loja Física,4614.41,2
17314,692,92,2024-08-15 00:00:00,1,Online,2378.55,20
17315,2,42,2022-05-28 00:00:00,2,Online,6970.66,8
17316,979,42,2023-10-05 00:00:00,1,Loja Física,3485.33,5
17317,934,13,2022-01-24 00:00:00,1,Online,4335.72,12
17318,288,1,2023-10-16 00:00:00,4,Online,6530.44,5
17319,138,76,2023-08-17 00:00:00,3,Loja Física,9220.65,14
17320,617,53,2024-06-06 00:00:00,1,Online,4203.1,4
17321,512,40,2022-04-16 00:00:00,3,Loja Física,2760.15,2
17322,904,90,2022-04-24 00:00:00,1,Loja Física,3150.89,2
17323,730,46,2023-04-16 00:00:00,2,Online,1730.82,19
17324,222,87,2024-08-07 00:00:00,2,Online,9972.94,4
17325,331,22,2023-09-03 00:00:00,4,Online,12098.28,14
17326,617,52,2022-05-06 00:00:00,2,Loja Física,6744.06,2
17327,404,28,2022-04-20 00:00:00,4,Online,19914.36,2
17328,508,53,2022-05-26 00:00:00,2,Loja Física,8406.2,8
17329,916,63,2022-10-17 00:00:00,3,Online,7480.89,11
17330,127,17,2022-09-26 00:00:00,1,Loja Física,3807.98,17
17331,265,64,2024-07-05 00:00:00,1,Online,2069.25,4
17332,712,6,2022-07-04 00:00:00,4,Online,12625.36,8
17333,764,14,2022-04-06 00:00:00,2,Loja Física,5951.98,2
17334,15,17,2022-03-21 00:00:00,3,Online,11423.94,2
17335,226,38,2023-05-22 00:00:00,3,Loja Física,5784.9,7
17336,984,69,2024-05-14 00:00:00,2,Online,5915.26,9
17337,865,13,2023-01-06 00:00:00,1,Online,4335.72,3
17338,105,53,2024-07-23 00:00:00,2,Online,8406.2,4
17339,745,9,2024-05-08 00:00:00,1,Loja Física,4201.89,9
17340,493,44,2022-08-01 00:00:00,2,Online,6556.66,17
17341,319,26,2023-02-05 00:00:00,1,Online,2685.62,3
17342,1000,77,2022-04-14 00:00:00,4,Online,17667.08,2
17343,219,19,2023-05-18 00:00:00,3,Online,10698.75,7
17344,277,48,2024-03-25 00:00:00,2,Loja Física,6073.16,16
17345,773,81,2022-01-23 00:00:00,1,Online,4328.68,12
17346,893,80,2023-02-28 00:00:00,1,Loja Física,1135.04,19
17347,931,30,2022-03-17 00:00:00,1,Online,3282.59,2
17348,341,32,2023-05-14 00:00:00,4,Loja Física,14415.96,7
17349,452,78,2024-09-09 00:00:00,1,Loja Física,4426.28,20
17350,369,79,2023-10-03 00:00:00,3,Online,9987.96,5
17351,944,76,2022-03-20 00:00:00,4,Loja Física,12294.2,2
17352,848,75,2022-08-04 00:00:00,1,Online,514.37,17
17353,991,69,2023-12-05 00:00:00,3,Online,8872.89,18
17354,474,11,2023-03-06 00:00:00,1,Loja Física,2860.64,19
17355,190,98,2023-01-20 00:00:00,3,Loja Física,12309.51,3
17356,884,83,2024-06-30 00:00:00,3,Loja Física,3190.8,4
17357,419,26,2022-11-18 00:00:00,1,Online,2685.62,11
17358,710,26,2023-10-11 00:00:00,3,Loja Física,8056.86,5
17359,865,17,2024-07-19 00:00:00,2,Loja Física,7615.96,4
17360,789,95,2023-04-07 00:00:00,1,Online,1742.87,19
17361,848,83,2024-04-07 00:00:00,2,Online,2127.2,9
17362,495,44,2022-06-14 00:00:00,3,Loja Física,9834.99,8
17363,39,84,2022-07-04 00:00:00,4,Online,14853.56,8
17364,162,23,2022-11-02 00:00:00,4,Loja Física,18592.36,11
17365,121,25,2022-01-11 00:00:00,3,Online,5326.02,12
17366,892,92,2024-07-14 00:00:00,2,Loja Física,4757.1,4
17367,399,37,2022-07-02 00:00:00,1,Loja Física,3419.9,8
17368,262,76,2023-11-07 00:00:00,4,Loja Física,12294.2,5
17369,962,65,2023-08-04 00:00:00,2,Loja Física,1706.18,14
17370,728,2,2023-10-09 00:00:00,4,Loja Física,13225.12,5
17371,824,74,2023-09-14 00:00:00,4,Online,8697.36,5
17372,561,98,2024-05-25 00:00:00,3,Loja Física,12309.51,9
17373,604,32,2022-02-02 00:00:00,1,Loja Física,3603.99,12
17374,129,89,2022-05-01 00:00:00,2,Loja Física,8994.18,2
17375,833,74,2024-09-26 00:00:00,2,Loja Física,4348.68,20
17376,540,55,2022-12-18 00:00:00,1,Online,193.81,3
17377,356,50,2022-12-22 00:00:00,2,Loja Física,7110.36,3
17378,660,65,2023-05-11 00:00:00,4,Loja Física,3412.36,7
17379,432,32,2023-09-21 00:00:00,1,Online,3603.99,5
17380,840,37,2023-09-07 00:00:00,4,Online,13679.6,5
17381,65,76,2023-07-14 00:00:00,4,Loja Física,12294.2,14
17382,218,82,2022-01-06 00:00:00,4,Loja Física,17767.44,12
17383,563,94,2022-06-12 00:00:00,1,Online,405.73,8
17384,427,13,2023-06-19 00:00:00,2,Loja Física,8671.44,7
17385,817,54,2024-01-30 00:00:00,4,Loja Física,3726.68,16
17386,921,3,2022-09-18 00:00:00,1,Loja Física,1236.89,17
17387,74,85,2024-08-06 00:00:00,1,Online,1503.95,4
17388,460,42,2022-05-05 00:00:00,3,Online,10455.99,2
17389,425,78,2022-07-17 00:00:00,3,Loja Física,13278.84,8
17390,711,40,2023-09-13 00:00:00,3,Online,27601.5,5
17391,192,74,2022-01-31 00:00:00,2,Online,4348.68,12
17392,189,66,2023-07-03 00:00:00,2,Online,5811.56,14
17393,12,60,2022-01-24 00:00:00,2,Loja Física,8067.54,12
17394,239,11,2023-06-15 00:00:00,2,Online,5721.28,7
17395,872,1,2023-06-09 00:00:00,4,Online,6530.44,7
17396,593,26,2024-02-19 00:00:00,1,Online,2685.62,16
17397,453,42,2022-06-06 00:00:00,1,Loja Física,3485.33,8
17398,383,62,2022-08-10 00:00:00,3,Online,8178.24,17
17399,782,61,2024-06-06 00:00:00,1,Loja Física,4808.51,4
17400,802,77,2023-01-09 00:00:00,2,Online,8833.54,3
17401,48,92,2022-04-28 00:00:00,1,Loja Física,2378.55,2
17402,317,85,2024-07-09 00:00:00,4,Online,6015.8,4
17403,209,62,2022-08-11 00:00:00,4,Online,10904.32,17
17404,547,74,2022-01-31 00:00:00,3,Loja Física,6523.02,12
17405,119,12,2022-12-02 00:00:00,2,Loja Física,6321.22,11
17406,577,27,2022-05-22 00:00:00,1,Online,1137.02,8
17407,315,67,2022-08-14 00:00:00,3,Loja Física,4372.08,17
17408,754,28,2022-03-27 00:00:00,1,Online,4978.59,2
17409,36,66,2024-01-16 00:00:00,3,Loja Física,8717.34,18
17410,463,28,2023-12-10 00:00:00,3,Online,14935.77,18
17411,764,95,2024-08-20 00:00:00,4,Loja Física,6971.48,20
17412,915,21,2022-05-10 00:00:00,4,Online,4885.96,2
17413,755,7,2022-10-02 00:00:00,4,Online,15341.12,11
17414,554,95,2022-10-08 00:00:00,3,Loja Física,5228.61,11
17415,581,14,2023-05-09 00:00:00,4,Loja Física,11903.96,7
17416,403,39,2022-07-24 00:00:00,4,Online,18857.16,17
17417,107,73,2024-09-03 00:00:00,2,Online,511.08,20
17418,39,87,2022-04-05 00:00:00,1,Online,4986.47,2
17419,581,62,2022-12-23 00:00:00,1,Loja Física,2726.08,3
17420,180,12,2023-12-27 00:00:00,2,Online,6321.22,18
17421,12,93,2023-07-19 00:00:00,2,Loja Física,8504.4,14
17422,339,38,2023-10-30 00:00:00,4,Loja Física,7713.2,5
17423,943,58,2022-10-29 00:00:00,4,Loja Física,14112.92,11
17424,716,56,2023-04-24 00:00:00,1,Loja Física,3917.6,7
17425,548,39,2024-02-03 00:00:00,2,Loja Física,9428.58,16
17426,126,86,2024-04-08 00:00:00,2,Loja Física,8065.88,9
17427,63,4,2023-05-23 00:00:00,4,Loja Física,681.88,7
17428,844,48,2023-03-23 00:00:00,1,Loja Física,3036.58,19
17429,82,7,2023-06-09 00:00:00,3,Online,11505.84,7
17430,819,60,2024-08-27 00:00:00,2,Online,8067.54,20
17431,299,40,2023-02-14 00:00:00,1,Loja Física,920.05,19
17432,34,8,2024-08-02 00:00:00,1,Online,290.8,4
17433,752,58,2022-07-17 00:00:00,1,Loja Física,3528.23,8
17434,609,57,2022-09-14 00:00:00,2,Loja Física,6175.04,17
17435,49,35,2022-06-27 00:00:00,3,Loja Física,6985.05,8
17436,658,73,2022-07-22 00:00:00,4,Loja Física,1022.16,8
17437,637,13,2023-12-05 00:00:00,3,Loja Física,13007.16,18
17438,701,39,2024-05-16 00:00:00,1,Loja Física,4714.29,9
17439,57,84,2024-06-27 00:00:00,2,Loja Física,7426.78,4
17440,861,21,2024-01-05 00:00:00,2,Loja Física,2442.98,18
17441,109,47,2022-10-15 00:00:00,3,Loja Física,9648.33,11
17442,517,83,2024-09-11 00:00:00,3,Online,3190.8,20
17443,985,2,2023-02-07 00:00:00,2,Online,6612.56,3
17444,24,44,2022-04-16 00:00:00,3,Online,9834.99,2
17445,221,30,2023-08-21 00:00:00,4,Online,13130.36,14
17446,960,87,2024-03-23 00:00:00,4,Loja Física,19945.88,16
17447,315,55,2024-02-24 00:00:00,4,Loja Física,775.24,16
17448,294,40,2023-08-25 00:00:00,1,Loja Física,920.05,14
17449,929,77,2022-11-16 00:00:00,3,Online,13250.31,11
17450,10,97,2022-06-19 00:00:00,2,Online,9758.36,8
17451,677,96,2024-03-24 00:00:00,1,Online,428.38,16
17452,481,92,2022-07-30 00:00:00,2,Online,4757.1,17
17453,727,24,2024-09-03 00:00:00,3,Online,13958.34,20
17454,638,42,2024-01-10 00:00:00,3,Loja Física,10455.99,18
17455,267,28,2023-05-15 00:00:00,1,Loja Física,4978.59,7
17456,792,94,2023-03-20 00:00:00,1,Loja Física,405.73,19
17457,88,93,2024-06-23 00:00:00,4,Online,17008.8,4
17458,455,98,2023-04-02 00:00:00,1,Loja Física,4103.17,19
17459,626,51,2023-03-10 00:00:00,4,Online,9321.36,19
17460,533,22,2023-09-03 00:00:00,1,Loja Física,3024.57,14
17461,148,89,2024-02-05 00:00:00,4,Online,17988.36,16
17462,757,78,2022-10-06 00:00:00,3,Loja Física,13278.84,11
17463,778,74,2024-04-15 00:00:00,2,Online,4348.68,9
17464,729,74,2022-11-23 00:00:00,3,Loja Física,6523.02,11
17465,431,8,2023-09-30 00:00:00,4,Online,1163.2,5
17466,996,14,2022-04-21 00:00:00,3,Loja Física,8927.97,2
17467,752,45,2023-09-14 00:00:00,1,Loja Física,1448.91,5
17468,943,38,2023-01-28 00:00:00,1,Loja Física,1928.3,3
17469,911,32,2023-03-16 00:00:00,2,Online,7207.98,19
17470,940,62,2022-07-24 00:00:00,2,Online,5452.16,17
17471,744,96,2023-08-04 00:00:00,3,Loja Física,1285.14,14
17472,744,67,2022-12-28 00:00:00,2,Loja Física,2914.72,3
